binary_index,state,event,time,orbital_period,eccentricity,lg_mtransfer_rate,step_names,step_times,S1_state,S1_mass,S1_log_R,S1_log_L,S1_lg_mdot,S1_he_core_mass,S1_he_core_radius,S1_co_core_mass,S1_co_core_radius,S1_center_h1,S1_center_he4,S1_surface_h1,S1_surface_he4,S1_surf_avg_omega_div_omega_crit,S1_spin,S2_state,S2_mass,S2_log_R,S2_log_L,S2_lg_mdot,S2_he_core_mass,S2_he_core_radius,S2_co_core_mass,S2_co_core_radius,S2_center_h1,S2_center_he4,S2_surface_h1,S2_surface_he4,S2_surf_avg_omega_div_omega_crit,S2_spin
276830,detached,CC1,6695119623.637904,1.215618478276781,0.0,,step_detached,0.5044765472412109,stripped_He_Core_C_depleted,7.030155094041696,-0.01824922923882098,5.293893683681831,-6.1268484010469475,7.030155094041696,,5.175142268801077,0.0880808007556559,0.0,9.825815876466674e-13,8.425200729118656e-100,0.9998579999999998,0.0034316065380219306,0.011719051484012238,H-rich_Core_H_burning,2.2452403099429996,0.02891126962986884,1.6796134538903136,-13.647040041393781,0.0,,0.0,0.0,0.7391194593951526,0.2607393838115448,0.750657999999998,0.2491734801046272,0.03425230672811144,1.2148366271931177
290014,detached,CC1,7536464814.452889,6.312841874838007,0.0,,step_detached,0.44888782501220703,stripped_He_Core_C_depleted,7.328978898058764,-0.03736688275857917,5.319327986179227,-6.100117763108057,7.328978898058764,,5.459494460807883,0.0902706728179185,0.0,1.2498780218118266e-12,9.999992691166207e-100,0.9998579999999958,7.145352889982599e-07,2.397528100747043e-06,H-rich_Core_H_burning,2.6906792337427152,0.061693739920354936,1.9677946341539243,-13.058080744039176,0.0,,0.0,0.0,0.7328946117375374,0.2669660924218251,0.7506579999999996,0.24917348010462675,0.037768632639594145,1.309125541769941
313170,detached,CC1,2442047109.329374,0.7771316493929932,0.0,,step_detached,0.653914213180542,stripped_He_Core_C_depleted,9.407330197078368,-0.12803497921466964,5.4616293823237365,-5.87843789472834,9.407330197078368,,7.404254425094097,0.10661446908399949,0.0,2.394969839393815e-13,1.3787462699426476e-65,0.9998579999999944,0.001821980558838006,0.005961742305461255,H-rich_Core_H_burning,2.986276018028871,0.0841077428638113,2.127434299414206,-12.73523472251155,0.0,,0.0,0.0,0.7319169017032103,0.2679440258729506,0.7506579999999998,0.2491734801046266,0.052823222238642484,1.8148893523162761
320036,RLO2,oRLO2,2535079737.011601,0.7833837709789762,0.0,,step_detached,0.18361258506774902,BH,2.5325073616636624,-4.968574580603265,,-99.0,,,5.036353133150004,,,,,,,0.02451925947544801,H-rich_Core_H_burning,5.233236916072494,0.4740307239193853,3.2600749240487326,-10.465209019902787,0.0,,0.0,0.0,0.22086674366879458,0.778994715415058,0.7506579999999997,0.24917348010462667,0.23829240767708856,6.606683825591842
325486,detached,CC1,3218903085.0267043,1.6702950742720826,0.0,,step_detached,0.5307936668395996,stripped_He_Core_C_depleted,7.328978898058385,-0.03736688373790566,5.319327986501903,-6.100117768921367,7.328978898058385,,5.459494460807883,0.09027067217204725,0.0,1.2498753172880336e-12,1.0000000859512357e-99,0.9998579999999958,0.0003952977787386777,0.0013263691001430388,H-rich_Core_H_burning,2.2061700565226556,0.026328048586049497,1.6513349099298522,-13.705336622556473,0.0,,0.0,0.0,0.7392364455201278,0.2606220233899992,0.7506579999999979,0.24917348010462714,0.03462414156147724,1.2310317829456412
349017,detached,CC1,7803661331.861944,2.607402932114646,0.0,,step_detached,0.6718430519104004,stripped_He_Core_C_depleted,8.656833509853186,-0.10116976730431385,5.416692333905913,-5.991742975273209,8.656833509853186,,6.698522427116984,0.09949456180985869,0.0,2.3743053556787802e-12,9.987797894498487e-100,0.999857999999993,1.0531916136727349e-05,3.400376943455696e-05,H-rich_Core_H_burning,2.9403893052329657,0.08075907196029747,2.1043249516066385,-12.782568937159066,0.0,,0.0,0.0,0.7315078506512084,0.268353053903068,0.7506579999999996,0.24917348010462653,0.04155052868259042,1.428780235903906
350035,detached,CC1,5066346760.948485,0.4454001664194457,0.0,,step_detached,0.631462574005127,stripped_He_Core_C_depleted,9.024405948828754,-0.11584588034559183,5.439886108827885,-5.959162792342048,9.024405948828754,,7.043381971891779,0.10229983563153032,0.0,2.141198197040399e-12,1.0000000000000006e-99,0.9998579999999959,0.0345834684838607,0.11154393723053414,H-rich_Core_H_burning,2.950969536270391,0.0813467344066597,2.109266394626984,-12.772333057945522,0.0,,0.0,0.0,0.7322782599142905,0.2675826468165664,0.7506579999999997,0.24917348010462653,0.1557258492793131,5.35525512120964
352033,detached,CC1,5767269197.436019,1.6031117818311873,0.0,,step_detached,0.6176605224609375,stripped_He_Core_C_depleted,7.030155094041696,-0.01824922923882098,5.293893683681831,-6.1268484010469475,7.030155094041696,,5.175142268801077,0.0880808007556559,0.0,9.825815876466674e-13,8.425200729118656e-100,0.9998579999999998,0.0010231939160892864,0.0034942415594330623,H-rich_Core_H_burning,2.4750881550794586,0.045290649470373485,1.835857279405653,-13.32705256775311,0.0,,0.0,0.0,0.73626053252086,0.26359975276100583,0.7506579999999994,0.24917348010462695,0.04458154456135758,1.560580174194049
391801,detached,CC1,8106875332.98303,1.3022163527004307,0.0,,step_detached,0.5871937274932861,stripped_He_Core_C_depleted,8.132882264112045,-0.07885897772423012,5.381034412933756,-6.036126024490705,8.132882264112045,,6.208899975722539,0.09555174024764425,2.3663378525827008e-30,2.1464889428753095e-12,1.000000000000001e-99,0.9998579999999956,0.0004992090806053141,0.0016238884097256685,H-rich_Core_H_burning,2.4170946866131975,0.04111077702251429,1.798211995627898,-13.403722512041512,0.0,,0.0,0.0,0.736798436337023,0.26306164163828283,0.750657999999999,0.24917348010462695,0.05133691087577546,1.8024051465531978
395894,RLO2,oRLO2,8495314593.923327,3.0824646317160727,0.0,,step_detached,0.2872767448425293,NS,2.4875622582367067,-4.7456867466967045,,-99.0,,,,,,,,,,0.0,H-rich_Shell_H_burning,7.790780196613206,0.9460345814115833,4.116915821443972,-8.824567225540907,1.9256411112542253,,0.0,0.0,0.0,0.9998661915641353,0.7506579999999935,0.24917348010462634,0.9800117836584397,19.417578350291546
