binary_index,state,event,time,orbital_period,eccentricity,lg_mtransfer_rate,step_names,step_times,S1_state,S1_mass,S1_log_R,S1_log_L,S1_lg_mdot,S1_he_core_mass,S1_he_core_radius,S1_co_core_mass,S1_co_core_radius,S1_center_h1,S1_center_he4,S1_surface_h1,S1_surface_he4,S1_surf_avg_omega_div_omega_crit,S1_spin,S2_state,S2_mass,S2_log_R,S2_log_L,S2_lg_mdot,S2_he_core_mass,S2_he_core_radius,S2_co_core_mass,S2_co_core_radius,S2_center_h1,S2_center_he4,S2_surface_h1,S2_surface_he4,S2_surf_avg_omega_div_omega_crit,S2_spin
571684,detached,CC1,5580323571.534328,5.128216003386858,0.0,,step_detached,0.44207310676574707,stripped_He_Core_C_depleted,7.48289494220258,-0.44375174616743507,5.329389819746358,-4.988411903593559,7.48289494220258,,6.611597684895021,0.11044634630508496,0.0,2.063334411576385e-12,1.0000000000000006e-99,0.3837581713517013,7.28255949204848e-10,2.8657639114138523e-09,H-rich_Core_H_burning,1.9931936001897566,0.1868811194640499,1.2532618355795064,-12.367819337187917,0.0,,0.0,0.0,0.7032175791767219,0.2822360299013369,0.7154999999530963,0.27027123463997005,0.03798574744559141,1.0649080937003155
572991,detached,CC1,2206456482.0972605,1.5940223895347494,0.0,,step_detached,0.5028364658355713,stripped_He_Core_He_depleted,8.708051381411872,-0.41026861034462425,5.4241502519914295,-5.085874465874354,8.708051381411872,,7.178939672325383,0.10164222177986602,0.0,2.907996175087661e-13,9.999999999999994e-100,0.2511233876048849,3.1840784766326965e-07,1.2848289578701303e-06,H-rich_Core_H_burning,2.9232477183676995,0.2759861885241332,1.901694848871865,-12.098344087936011,0.0,,0.0,0.0,0.6955359646064254,0.29006740122089736,0.7154999999985614,0.27027123463997005,0.11695547828780266,3.338411883974634
592501,detached,CC1,3968277822.2227316,64.88656779050015,0.0,,step_detached,0.3949320316314697,stripped_He_Core_He_depleted,7.91571686977471,-0.4249435824984098,5.367317505627388,-5.106919765985114,7.91571686977471,,7.000738364015777,0.11718725745122754,0.0,3.237533863619778e-12,1.0000000000000002e-99,0.29116848091638636,1.955953073779616e-13,7.794897519402801e-13,H-rich_Core_H_burning,2.46049803805278,0.2330406541239936,1.6133906105019995,-12.407019144222154,0.0,,0.0,0.0,0.6994527578257962,0.2860815662049334,0.7154999999925586,0.27027123463996977,0.04026979117768951,1.138255139145861
608998,detached,CC1,3925850112.4656925,2.8525478736904155,0.0,,step_detached,0.6753749847412109,stripped_He_Core_C_depleted,6.600271786723995,-0.2148277684339011,5.250529140706296,-5.188135543591927,6.600271786723995,,5.2393048276242045,0.09223861583190399,4.413981788948127e-29,1.0166382634972878e-12,1.0000000000000002e-99,0.9857999999967264,1.20839644315559e-06,3.6545084440005316e-06,H-rich_Core_H_burning,2.849636214411107,0.2733351510386224,1.8618491091591944,-12.181543078508804,0.0,,0.0,0.0,0.6900501668346787,0.29558959773475846,0.7154999999981443,0.27027123463997005,0.06359767184482563,1.8098286188784665
689764,detached,CC1,9659349445.241863,1.9060728477010596,0.0,,step_detached,0.4670896530151367,stripped_He_Core_He_depleted,7.6860339711288725,-0.4330175561389817,5.347813028682498,-5.054239946857924,7.6860339711288725,,6.8237496544746525,0.11577229174846246,0.0,2.6170619849211163e-12,1.0000000000000002e-99,0.32952698864436447,1.0662914140447098e-07,4.234264430768482e-07,H-rich_Core_H_burning,1.907976995332505,0.17876630779875477,1.176959171260349,-12.415377942408599,0.0,,0.0,0.0,0.7039111715095416,0.2815273191090756,0.7154999999078127,0.2702712346399701,0.0467656124336096,1.3103410782588027
693622,detached,CC1,7291424091.209475,92.42095886987711,0.0,,step_detached,0.37624621391296387,stripped_He_Core_C_depleted,7.18782984872412,-0.39555265087515806,5.28316962665968,-4.771307883198406,7.18782984872412,,5.902285912708341,0.09042334313754248,0.0,1.5998036659906095e-12,9.979054700504945e-100,0.652644576056692,4.1518607910184647e-16,1.5314551842166912e-15,H-rich_Core_H_burning,1.9695060094416523,0.18490169572568455,1.232685722894443,-12.380640833428224,0.0,,0.0,0.0,0.702724600856845,0.28272868046038696,0.7154999999418864,0.2702712346399705,0.025367949764294337,0.710908059307889
695566,detached,CC1,3784251623.6230645,2.030967948366386,0.0,,step_detached,0.4904801845550537,stripped_He_Core_He_depleted,7.682393255708216,-0.43362744909838824,5.347613464949282,-5.0534891790783245,7.682393255708216,,6.819653748789844,0.1155138625733562,0.0,1.939542577916889e-12,1.0000000000000006e-99,0.330342453532406,8.729148996328451e-08,3.4610995818024186e-07,H-rich_Core_H_burning,1.9604159203099987,0.18380566855796693,1.224541889980486,-12.38629890408519,0.0,,0.0,0.0,0.7032852513447869,0.282163615165871,0.7154999999375841,0.2702712346399705,0.047492141922902804,1.3308089238059546
725987,detached,CC1,834718045.228658,3.5779685767982867,0.0,,step_detached,0.6655287742614746,stripped_He_Core_C_depleted,6.60027178672554,-0.21482776793148503,5.250529140458443,-5.188135542487653,6.60027178672554,,5.2393048276242045,0.09223861607585492,4.413956928772577e-29,1.0166390516097598e-12,1.0000000000000002e-99,0.9857999999967264,3.1338019305232083e-07,9.477440711725247e-07,H-rich_Core_H_burning,2.4472736668758337,0.2322241343177419,1.60456081510325,-12.407097735108405,0.0,,0.0,0.0,0.698792095273878,0.2867460525384274,0.715499999991642,0.27027123463996977,0.03481660658183376,0.9836761366165859
726773,detached,CC1,8661439625.561312,8.367287460298858,0.0,,step_detached,0.4386606216430664,stripped_He_Core_He_depleted,7.579347019179372,-0.4407220851959853,5.338822206194009,-5.018591866152047,7.579347019179372,,6.679075672137914,0.1112842156708749,0.0,2.130128519671421e-12,1.0000000000000004e-99,0.3547548327946782,8.838286597540726e-11,3.521804465053967e-10,H-rich_Core_H_burning,2.5009834456792897,0.23793540891499063,1.6414505783285969,-12.398537201445729,0.0,,0.0,0.0,0.6975467667098334,0.2880064004996571,0.7154999999948164,0.2702712346399698,0.04470238497363298,1.2641992900065995
755405,detached,CC1,899669533.1609983,1.8217362134559374,0.0,,step_detached,0.5021176338195801,stripped_He_Core_C_depleted,7.1640026188392545,-0.32763075498418565,5.289536591733054,-4.745688098897693,7.1640026188392545,,5.7960495546894135,0.09159984734442958,0.0,1.4723347397163034e-12,1.0000000000000002e-99,0.8449124681357726,9.492159869861195e-07,3.1983896976977425e-06,H-rich_Core_H_burning,2.5218107530644494,0.24053194604212766,1.655766777042377,-12.39352831701978,0.0,,0.0,0.0,0.6964346103040427,0.2891293402701432,0.7154999999956982,0.27027123463997005,0.06464281528830262,1.8284506630566764
762839,detached,CC1,563525211.9405029,20.585201475892703,0.0,,step_detached,0.42601966857910156,stripped_He_Core_He_depleted,7.800442150140742,-0.431760712107398,5.358786523513067,-5.085678018147193,7.800442150140742,,6.868825529673743,0.11348906157550655,0.0,2.1004806975088054e-12,1.0000000000000002e-99,0.3085493679797966,8.590262148180324e-13,3.400016147265225e-12,H-rich_Core_H_burning,2.601344043070313,0.24672382469045673,1.7071676663153983,-12.38169797368162,0.0,,0.0,0.0,0.6980261623856246,0.2875324057186115,0.7154999999966537,0.2702712346399698,0.04370182446760134,1.2388335416866822
782773,detached,CC1,5827302600.416167,1.8286247062381997,0.0,,step_detached,0.47597193717956543,stripped_He_Core_He_depleted,7.797620374571992,-0.43192758843612145,5.35857769682728,-5.085170860959667,7.797620374571992,,6.865596474647347,0.11339853383233608,0.0,2.0726425993131277e-12,1.0000000000000002e-99,0.308974829542452,1.545272001769291e-07,6.114953301815653e-07,H-rich_Core_H_burning,2.0728017090189255,0.19476335394827177,1.3211184294917777,-12.321260571804892,0.0,,0.0,0.0,0.7023952723003071,0.2830736082357538,0.7154999999633976,0.27027123463997027,0.05416921994050899,1.5199956655195004
787316,detached,CC1,8308909402.708197,2.68812686104616,0.0,,step_detached,0.4192039966583252,stripped_He_Core_C_depleted,8.302520264493396,-0.4078548291756763,5.393682569479561,-5.118930098684588,8.302520264493396,,6.799431033093002,0.09954081333067852,0.0,1.6773904949667368e-13,1.0000000000000008e-99,0.25346099902304725,2.456230485155806e-08,9.964930024963916e-08,H-rich_Core_H_burning,2.4730111327492246,0.23435131287254163,1.6220464714076943,-12.405276391528949,0.0,,0.0,0.0,0.699201391868042,0.28633615291909287,0.715499999993426,0.2702712346399698,0.06801185995938851,1.9226535502881297
797031,detached,CC1,668544444.2594656,3.76664632385676,0.0,,step_detached,0.4593822956085205,stripped_He_Core_He_depleted,7.686622772639053,-0.4330119110124111,5.347869877584495,-5.05439771198768,7.686622772639053,,6.823968891681049,0.11575965516461528,0.0,2.6141787346248435e-12,1.0000000000000002e-99,0.3294184739321764,6.037163434011471e-09,2.3973260114507534e-08,H-rich_Core_H_burning,2.6944332171846685,0.2566932452313992,1.7668285401535344,-12.348525557085893,0.0,,0.0,0.0,0.6953228010526924,0.2902651681830665,0.7154999999972297,0.27027123463996994,0.06249533748739534,1.7742087331510394
821552,detached,CC1,9968893800.86698,4.08232624658952,0.0,,step_detached,0.4726865291595459,stripped_He_Core_He_depleted,7.5593362218938225,-0.44135064340675595,5.336865280247164,-5.012155753673865,7.5593362218938225,,6.665076094664499,0.11111038447959704,0.0,2.116249847165082e-12,1.0000000000000004e-99,0.3607721208289527,3.075838797916588e-09,1.222605217119183e-08,H-rich_Core_H_burning,2.346993640028484,0.2216525562079248,1.5333498072775946,-12.360179898744729,0.0,,0.0,0.0,0.700799441625306,0.28471279410943806,0.7154999999845258,0.27027123463996977,0.043385864039353954,1.2235735465698117
823596,detached,CC1,9382754695.060421,2.6324829598292014,0.0,,step_detached,0.4640629291534424,stripped_He_Core_He_depleted,7.796604133978466,-0.4319564784451918,5.358488289126343,-5.084920324804647,7.796604133978466,,6.864919883969844,0.1133996591002184,0.0,2.0719358697837993e-12,1.0000000000000002e-99,0.30914917251541174,2.716485828719894e-08,1.0749607764924726e-07,H-rich_Core_H_burning,2.1834951112034946,0.20609514902443535,1.4108244822381184,-12.294855412546172,0.0,,0.0,0.0,0.7009272851530205,0.28456554040608995,0.7154999999722537,0.2702712346399702,0.053543524572534466,1.504638881685805
827689,detached,CC1,1134472317.32417,2.0481661493252536,0.0,,step_detached,0.45528292655944824,stripped_He_Core_He_depleted,7.916661591252314,-0.42509879192295863,5.367444696892141,-5.107318398200935,7.916661591252314,,7.0018608284903365,0.11716016395760699,1.344078048703206e-32,3.2122820448218252e-12,9.999999999999996e-100,0.2910562011363486,9.926066307705625e-08,3.9544603525801357e-07,H-rich_Core_H_burning,2.236857550725331,0.21142337229141814,1.452043839446253,-12.30159780374353,0.0,,0.0,0.0,0.7004984761830151,0.2850038156404469,0.7154999999763564,0.2702712346399701,0.06121167312141466,1.7219483926871546
838767,detached,CC1,3794077106.8502855,1.267100907995509,0.0,,step_detached,0.4392554759979248,stripped_He_Core_He_depleted,8.301352363796349,-0.40872194305636095,5.393769121221239,-5.118755639953115,8.301352363796349,,6.799313593667303,0.09963250413864623,0.0,2.2910591318173817e-13,9.999999999999996e-100,0.2535233731654608,1.1666635069451282e-06,4.747314280266839e-06,H-rich_Core_H_burning,2.6544730126344436,0.25150111331293107,1.7409520607059707,-12.367276056910924,0.0,,0.0,0.0,0.6979429162065861,0.2876208051163459,0.7154999999969847,0.27027123463997,0.08894203944387867,2.5242414058031235
844642,detached,CC1,8394691935.3013315,3.229162209377981,0.0,,step_detached,0.4792358875274658,stripped_He_Core_He_depleted,7.216045803329232,-0.428845804324769,5.290211986454938,-4.80988899817937,7.216045803329232,,5.9236972301104345,0.0894895547555151,8.181245392827187e-33,3.660456036234372e-12,9.984597624504007e-100,0.5760680670221975,4.750753180993192e-09,1.8461804282379838e-08,H-rich_Core_H_burning,2.059597448614775,0.19379345875779627,1.3103087348546063,-12.328506261345742,0.0,,0.0,0.0,0.7018267585771776,0.28364406827131017,0.7154999999623118,0.27027123463997027,0.04087986145510413,1.1466945708869207
