binary_index,state,event,time,orbital_period,eccentricity,lg_mtransfer_rate,step_names,step_times,S1_state,S1_mass,S1_log_R,S1_log_L,S1_lg_mdot,S1_he_core_mass,S1_he_core_radius,S1_co_core_mass,S1_co_core_radius,S1_center_h1,S1_center_he4,S1_surface_h1,S1_surface_he4,S1_surf_avg_omega_div_omega_crit,S1_spin,S2_state,S2_mass,S2_log_R,S2_log_L,S2_lg_mdot,S2_he_core_mass,S2_he_core_radius,S2_co_core_mass,S2_co_core_radius,S2_center_h1,S2_center_he4,S2_surface_h1,S2_surface_he4,S2_surf_avg_omega_div_omega_crit,S2_spin
821552,detached,,9968893800.86698,2.831846961853385,0.6659308789689601,,step_SN,0.003887653350830078,BH,3.915383507179323,-4.77935098996622,,,,,6.665076094664499,,,,,,,5.6742519715450996e-09,H-rich_Core_H_burning,2.346993640028484,0.2216525562079248,1.5333498072775946,,0.0,,0.0,0.0,0.700799441625306,0.28471279410943806,0.7154999999845258,0.27027123463996977,0.043385864039353954,1.2235735465698117
823596,detached,,9382754695.060421,2.1210671995838783,0.3467841177149747,,step_SN,0.004198312759399414,BH,4.164542261317257,-4.752558023458118,,,,,6.864919883969844,,,,,,,5.0101440295223395e-08,H-rich_Core_H_burning,2.1834951112034946,0.20609514902443535,1.4108244822381184,,0.0,,0.0,0.0,0.7009272851530205,0.28456554040608995,0.7154999999722537,0.2702712346399702,0.053543524572534466,1.504638881685805
827689,detached,,1134472317.32417,9.757885502008191,0.5963396393698758,,step_SN,0.004594326019287109,BH,4.3245232792201405,-4.736187057785345,,,,,7.0018608284903365,,,,,,,1.8394277798814467e-07,H-rich_Core_H_burning,2.236857550725331,0.21142337229141814,1.452043839446253,,0.0,,0.0,0.0,0.7004984761830151,0.2850038156404469,0.7154999999763564,0.2702712346399701,0.06121167312141466,1.7219483926871546
838767,detached,,3794077106.8502855,21.722307567324496,0.8509589398889742,,step_SN,0.004538059234619141,BH,4.33975004882992,-4.734660580358696,,,,,6.799313593667303,,,,,,,2.2130689344668687e-06,H-rich_Core_H_burning,2.6544730126344436,0.25150111331293107,1.7409520607059707,,0.0,,0.0,0.0,0.6979429162065861,0.2876208051163459,0.7154999999969847,0.27027123463997,0.08894203944387867,2.5242414058031235
844642,detached,,8394691935.3013315,7.90143795761437,0.4084381914259858,,step_SN,0.002799510955810547,BH,3.1968193960636073,-4.867407195525021,,,,,5.9236972301104345,,,,,,,7.653099207963229e-09,H-rich_Core_H_burning,2.059597448614775,0.19379345875779627,1.3103087348546063,,0.0,,0.0,0.0,0.7018267585771776,0.28364406827131017,0.7154999999623118,0.27027123463997027,0.04087986145510413,1.1466945708869207
845451,detached,,3686022605.4930415,8.354087431247981,0.423690428345731,,step_SN,0.004499673843383789,BH,4.324661365107808,-4.736173190596352,,,,,7.002130422325025,,,,,,,7.316198571348139e-09,H-rich_Core_H_burning,2.367226633328543,0.22400937196155585,1.5481281614066982,,0.0,,0.0,0.0,0.7000341914159492,0.28548615592523696,0.7154999999859895,0.2702712346399699,0.054759886328194333,1.5446669217262365
869906,detached,,1854124362.605759,23.21197594849544,0.8775973116709037,,step_SN,0.004843235015869141,BH,4.501062470916717,-4.7188102564558525,,,,,7.147988610598575,,,,,,,1.2049902945614604e-05,H-rich_Core_H_burning,2.095701195656951,0.19704280907394123,1.3401269557868838,,0.0,,0.0,0.0,0.7022000787676117,0.2832731165256568,0.7154999999652716,0.27027123463997027,0.07341828603565836,2.060618615015838
895474,detached,,6708661434.0281515,7.6096635375632715,0.5967533500653364,,step_SN,0.004635334014892578,BH,4.4919188867743305,-4.719693391725078,,,,,6.90901957163156,,,,,,,4.6176102005728137e-07,H-rich_Core_H_burning,2.5972777163090917,0.24581784417601293,1.7042689952755714,,0.0,,0.0,0.0,0.6988795656553306,0.2866717445868672,0.7154999999966286,0.2702712346399698,0.08574843732826841,2.4308627560819014
897298,detached,,512136855.9065439,2.0801049525290702,0.3925277392582536,,step_SN,0.0046176910400390625,BH,4.489263269130602,-4.719950222084892,,,,,6.9100002691880595,,,,,,,6.816334516753677e-08,H-rich_Core_H_burning,2.7545834999685317,0.26111666994049376,1.8030391868444406,,0.0,,0.0,0.0,0.696582218127856,0.2890007171822806,0.7154999999975895,0.2702712346399698,0.08618236439013315,2.450727404764681
934041,detached,,6551001119.9605,22.92488907071861,0.7629118064348045,,step_SN,0.004846334457397461,BH,3.84296660628678,-4.787458686423949,,,,,6.61179416697631,,,,,,,1.7244240083018069e-12,H-rich_Core_H_burning,2.3210981557343655,0.219706353071036,1.514916453136404,,0.0,,0.0,0.0,0.6999808876980225,0.2855349168958498,0.715499999982645,0.2702712346399699,0.03487399274574881,0.982661495549298
962284,detached,,5114051004.68622,22.28514075415736,0.4261322360713419,,step_SN,0.0028383731842041016,BH,3.136509664076802,-4.875678667069354,,,,,5.859261993972322,,,,,,,2.265203181928435e-12,H-rich_Core_H_burning,2.042320819552941,0.19234593193858932,1.2959739283236582,,0.0,,0.0,0.0,0.7014416534706338,0.28402937982712645,0.7154999999608848,0.2702712346399703,0.02705001677175698,0.7584319538323737
964912,detached,,4673036428.508803,4.92199644026237,0.09976219328028943,,step_SN,0.0015194416046142578,BH,2.6010711564782,-4.956973063892674,,,,,5.266184279995593,,,,,,,1.1261663454392413e-07,H-rich_Core_H_burning,2.9983992610350096,0.2831314991586453,1.9441642648533075,,0.0,,0.0,0.0,0.6939845191758528,0.29163638202340536,0.715499999998977,0.27027123463997005,0.06292525717670211,1.7983833733752586
